CNPJ_Companhia,Nome_Companhia,Codigo_CVM,Data_Referencia,Categoria,Tipo,Especie,Assunto,Data_Entrega,Tipo_Apresentacao,Protocolo_Entrega,Versao,Link_Download
12.049.631/0001-84,MOURA DUBEUX ENGENHARIA S/A,21067,2023-07-28,Fato Relevante,,,Fato Relevante,2023-07-28,AP - Apresentação,021067IPE280720230104513511-47,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1126646&numSequencia=651375&numVersao=1
12.049.631/0001-84,MOURA DUBEUX ENGENHARIA S/A,21067,2023-10-20,Fato Relevante,,,Fato Relevante,2023-10-20,AP - Apresentação,021067IPE201020230104521911-14,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1153253&numSequencia=677979&numVersao=1
12.049.631/0001-84,MOURA DUBEUX ENGENHARIA S/A,21067,2023-11-29,Fato Relevante,,,Alteração do Formador de Mercado,2023-11-29,AP - Apresentação,021067IPE291120230104525911-21,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1167433&numSequencia=692159&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-01-04,Fato Relevante,,,Reorganização da Diretoria Estatutária da Companhia,2023-01-04,AP - Apresentação,025291IPE040120230104493005-92,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1046576&numSequencia=571306&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-02-28,Fato Relevante,,,Paralisação Temporária da Produção do Polo Papa Terra,2023-02-28,AP - Apresentação,025291IPE280220230104498505-85,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1066219&numSequencia=590949&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-03-08,Fato Relevante,,,Atualização das Intervenções no Polo Papa Terra,2023-03-08,AP - Apresentação,025291IPE080320230104499305-97,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1070026&numSequencia=594756&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-03-17,Fato Relevante,,,Processo de Transição do Polo Potiguar,2023-03-17,AP - Apresentação,025291IPE170320230104500206-30,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1074041&numSequencia=598771&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-04-05,Fato Relevante,,,Relatório de Certificação de Reserva 2023,2023-04-05,AP - Apresentação,025291IPE050420230104502111-61,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1083173&numSequencia=607902&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-04-16,Fato Relevante,,,Aumento de capital por subscrição privada deliberado em RCA,2023-04-16,AP - Apresentação,025291IPE160420230104503213-41,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1086538&numSequencia=611267&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-05-16,Fato Relevante,,,Interrupção temporária no Polo Papa Terra,2023-05-16,AP - Apresentação,025291IPE160520230104506205-82,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1102944&numSequencia=627673&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-05-19,Fato Relevante,,,Condições Precedentes para Closing do Polo Potiguar,2023-05-19,RE - Reapresentação Espontânea,025291IPE190520230204506508-50,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1104460&numSequencia=629189&numVersao=2
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-05-24,Fato Relevante,,,Resultado do Exercício do Direito de Preferência e Rateio de Sobras do Aumento de Capital,2023-05-24,RE - Reapresentação Espontânea,025291IPE240520230204507012-92,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1106059&numSequencia=630788&numVersao=2
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-05-29,Fato Relevante,,,Retomada da Produção no Polo Papa Terra,2023-05-29,AP - Apresentação,025291IPE290520230104507505-92,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1107187&numSequencia=631916&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-06-02,Fato Relevante,,,Resultado da Subscrição de Sobras e Rateio de Sobras Adicionais,2023-06-02,AP - Apresentação,025291IPE020620230104507911-94,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1109464&numSequencia=634193&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-06-07,Fato Relevante,,,Conclusão da Aquisição do Polo Potiguar,2023-06-07,AP - Apresentação,025291IPE070620230104508411-76,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1111269&numSequencia=635998&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-06-09,Fato Relevante,,,Homologação do Aumento de Capital da Companhia.,2023-06-09,AP - Apresentação,025291IPE090620230104508611-36,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1111990&numSequencia=636719&numVersao=1
12.091.809/0001-55,BRAVA ENERGIA S.A.,25291,2023-10-11,Fato Relevante,,,Emissão de Debêntures,2023-10-11,AP - Apresentação,025291IPE111020230104521005-63,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1150800&numSequencia=675526&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-01-31,Fato Relevante,,,Cancer Center em Goiânia,2023-01-31,AP - Apresentação,026123IPE310120230104495704-65,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1053441&numSequencia=578171&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-03-30,Fato Relevante,,,Projeção Alavancagem Financeira,2023-03-30,AP - Apresentação,026123IPE300320230104501512-77,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1080557&numSequencia=605286&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-05-05,Fato Relevante,,,Parceria Grupo Santa Lúcia,2023-05-08,AP - Apresentação,026123IPE050520230104505404-12,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1098210&numSequencia=622939&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-05-18,Fato Relevante,,,Aquisição das participações remanescentes em CEON e HMM,2023-05-18,AP - Apresentação,026123IPE180520230104506412-40,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1104174&numSequencia=628903&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-06-06,Fato Relevante,,,Notícia veiculada,2023-06-06,AP - Apresentação,026123IPE060620230104508305-41,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1109976&numSequencia=634705&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-06-09,Fato Relevante,,,Oferta publica de ações,2023-06-09,AP - Apresentação,026123IPE090620230104508614-60,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1112164&numSequencia=636893&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-06-20,Fato Relevante,,,,2023-06-21,RE - Reapresentação Espontânea,026123IPE200620230304509804-47,3,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1115300&numSequencia=640029&numVersao=3
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-08-09,Fato Relevante,,,Cisão Parcial: Oncoclínica - Centro de Tratamento Oncológico S.A.,2023-08-09,AP - Apresentação,026123IPE090820230104514713-27,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1131751&numSequencia=656480&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-08-16,Fato Relevante,,,Projeção de Conversão EBITDA em FCO para 2023,2023-08-16,AP - Apresentação,026123IPE160820230104515412-34,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1134906&numSequencia=659635&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-08-22,Fato Relevante,,,Incorporação CEON,2023-08-22,AP - Apresentação,026123IPE220820230104516012-67,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1136406&numSequencia=661135&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-09-12,Fato Relevante,,,Acordo Estratégico com Unimed Recife,2023-09-12,AP - Apresentação,026123IPE120920230104518104-62,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1142490&numSequencia=667218&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-10-10,Fato Relevante,,,Aquisição da participação minoritária da CNU,2023-10-10,AP - Apresentação,026123IPE101020230104520905-93,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1150132&numSequencia=674858&numVersao=1
12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,26123,2023-10-10,Fato Relevante,,,Cancer Center - São Paulo,2023-10-10,AP - Apresentação,026123IPE101020230104520912-22,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1150637&numSequencia=675363&numVersao=1
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,2023-05-12,Fato Relevante,,,Fato Relevante - Compra de Ações pela Controladora,2023-05-12,AP - Apresentação,025046IPE120520230104505811-71,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1101724&numSequencia=626453&numVersao=1
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,2023-08-09,Fato Relevante,,,Atualização do Plano de Expansão 2023,2023-08-09,AP - Apresentação,025046IPE090820230104514711-35,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1131478&numSequencia=656207&numVersao=1
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,2023-10-13,Fato Relevante,,,Contratação de Formador de Mercado,2023-10-13,AP - Apresentação,025046IPE131020230104521211-55,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1151497&numSequencia=676223&numVersao=1
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,2023-10-13,Fato Relevante,,,Contratação de Formador de Mercado,2023-10-18,RE - Reapresentação Espontânea,025046IPE131020230204521211-55,2,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1152577&numSequencia=677303&numVersao=2
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,2023-11-08,Fato Relevante,,,Plano de Expansão 2024,2023-11-08,AP - Apresentação,025046IPE081120230104523811-61,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1159596&numSequencia=684322&numVersao=1
12.108.897/0001-50,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,25046,2023-12-05,Fato Relevante,,,Projeção Lojas,2023-12-05,AP - Apresentação,025046IPE051220230104526505-41,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1169222&numSequencia=693948&numVersao=1
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,2023-03-23,Fato Relevante,,,"Celebração, Alteração ou Rescisão de Acordo de Acionistas",2023-03-23,AP - Apresentação,025119IPE230320230104500812-14,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1076431&numSequencia=601161&numVersao=1
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,2023-03-28,Fato Relevante,,,cancelamento de parte das ações em tesouraria,2023-03-28,AP - Apresentação,025119IPE280320230104501311-91,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1078754&numSequencia=603484&numVersao=1
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,2023-05-23,Fato Relevante,,,Eleição do Diretor de Relações com Investidores||Eleição do Diretor Presidente,2023-05-23,AP - Apresentação,025119IPE230520230104506911-77,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1105600&numSequencia=630329&numVersao=1
12.181.987/0001-77,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,25119,2023-07-21,Fato Relevante,,,Desoneração de Ações,2023-07-21,AP - Apresentação,025119IPE210720230104512812-10,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1124565&numSequencia=649294&numVersao=1
12.420.164/0001-57,CM HOSPITALAR S.A,25682,2023-06-05,Fato Relevante,,,Conclusão da aquisição da Neve,2023-06-05,AP - Apresentação,025682IPE050620230104508211-75,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1109885&numSequencia=634614&numVersao=1
12.420.164/0001-57,CM HOSPITALAR S.A,25682,2023-07-21,Fato Relevante,,,Potencial Oferta Pública,2023-07-21,AP - Apresentação,025682IPE210720230104512804-86,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1124300&numSequencia=649029&numVersao=1
12.420.164/0001-57,CM HOSPITALAR S.A,25682,2023-07-24,Fato Relevante,,,Oferta Pública de Ações,2023-07-24,AP - Apresentação,025682IPE240720230104513105-43,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1124623&numSequencia=649352&numVersao=1
12.420.164/0001-57,CM HOSPITALAR S.A,25682,2023-08-30,Fato Relevante,,,"Celebração, Alteração ou Rescisão de Acordo de Acionistas",2023-08-30,AP - Apresentação,025682IPE300820230104516812-80,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1138785&numSequencia=663514&numVersao=1
12.420.164/0001-57,CM HOSPITALAR S.A,25682,2023-10-25,Fato Relevante,,,Programa de Recompra de Ações,2023-10-25,AP - Apresentação,025682IPE251020230104522411-55,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1154249&numSequencia=678975&numVersao=1
12.420.164/0001-57,CM HOSPITALAR S.A,25682,2023-02-24,Política de Divulgação de Ato ou Fato Relevante,,,,2023-02-24,AP - Apresentação,025682IPE240220230104498111-25,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1065205&numSequencia=589935&numVersao=1
12.489.315/0001-23,FERREIRA GOMES ENERGIA S.A.,22977,2023-08-25,Fato Relevante,,,Rescisão de Contrato de Prestação de Serviços de Formador de Mercado,2023-08-25,AP - Apresentação,022977IPE250820230104516311-44,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1137312&numSequencia=662041&numVersao=1
12.528.708/0001-07,AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,25283,2023-11-08,Fato Relevante,,,Registro de oferta pública de distribuição primária de ações ordinárias,2023-11-08,AP - Apresentação,025283IPE081120230104523813-91,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1159785&numSequencia=684511&numVersao=1
12.528.708/0001-07,AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,25283,2023-11-17,Fato Relevante,,,Resposta ao Ofício B3 1228/2023-SLS de 6 de novembro de 2023,2023-11-17,AP - Apresentação,025283IPE171120230104524711-07,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1164240&numSequencia=688966&numVersao=1
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,2023-02-06,Fato Relevante,,,Aprovação SEC para Combinação de Negócios e Registro das ações e warrants da Ambipar Response,2023-02-06,AP - Apresentação,024961IPE060220230104496305-48,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1055546&numSequencia=580276&numVersao=1
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,2023-03-28,Fato Relevante,,,Renúncia e Nomeação de membro do Conselho de Administração da Companhia,2023-03-28,AP - Apresentação,024961IPE280320230104501314-08,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1079152&numSequencia=603882&numVersao=1
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,2023-06-27,Fato Relevante,,,Grupo Ambipar reorganiza diretoria executiva,2023-06-27,AP - Apresentação,024961IPE270620230104510412-94,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1117184&numSequencia=641913&numVersao=1
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,2023-10-20,Fato Relevante,,,Grupo Ambipar anuncia Oferta Pública Primária de Ações,2023-10-20,AP - Apresentação,024961IPE201020230104521906-00,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1153132&numSequencia=677858&numVersao=1
12.648.266/0001-24,AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,24961,2023-11-01,Fato Relevante,,,Fixação do Preço de Emissão das Ações da Companhia,2023-11-01,AP - Apresentação,024961IPE011120230104523105-61,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1156441&numSequencia=681167&numVersao=1
12.648.327/0001-53,HIDROVIAS DO BRASIL S.A.,22675,2023-06-29,Fato Relevante,,,FR: Realização de Potencial Oferta,2023-06-29,AP - Apresentação,022675IPE290620230104510605-53,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1117674&numSequencia=642403&numVersao=1
12.648.327/0001-53,HIDROVIAS DO BRASIL S.A.,22675,2023-07-07,Fato Relevante,,,Lançamento Oferta Pública Secundária de Ações,2023-07-07,AP - Apresentação,022675IPE070720230104511414-25,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1120886&numSequencia=645615&numVersao=1
12.648.327/0001-53,HIDROVIAS DO BRASIL S.A.,22675,2023-07-12,Fato Relevante,,,Precificação da Oferta Pública de Distribuição Secundária de Ações Ordinárias de Emissão da Companhia,2023-07-12,AP - Apresentação,022675IPE120720230104511914-08,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1122284&numSequencia=647013&numVersao=1
12.648.327/0001-53,HIDROVIAS DO BRASIL S.A.,22675,2023-11-13,Fato Relevante,,,Condições de Navegação e Guidance 2023,2023-11-13,AP - Apresentação,022675IPE131120230104524311-77,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1161994&numSequencia=686720&numVersao=1
12.648.327/0001-53,HIDROVIAS DO BRASIL S.A.,22675,2023-12-29,Fato Relevante,,,Plano de Outorga de Opção de Compra de Ações,2023-12-29,AP - Apresentação,022675IPE291220230104528910-19,1,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1178826&numSequencia=703552&numVersao=1
