Data,Selic_std,Selic_mediana,IPCA_std,IPCA_mediana
2025-09-09,0.6854,13.05859375,0.095158,0.329936
2025-09-10,0.679003125,13.0859375,0.096472,0.345976
2025-09-11,0.6694,13.07421875,0.09491,0.346088
2025-09-12,0.6351,13.0390625,0.093168,0.34583800000000003
2025-09-15,0.6493625,13.05078125,0.093554,0.346172
2025-09-16,0.65194375,13.046875,0.093662,0.34671799999999997
2025-09-17,0.650390625,13.0390625,0.093228,0.34604
2025-09-18,0.69511875,12.76171875,0.09400800000000001,0.345638
2025-09-19,0.6717562499999999,12.74609375,0.094306,0.34409799999999996
2025-09-22,0.667934375,12.7890625,0.093972,0.343456
2025-09-23,0.65886875,12.8046875,0.093506,0.34326
2025-09-24,0.655684375,12.7734375,0.09285199999999999,0.34264000000000006
2025-09-25,0.653584375,12.7734375,0.09217399999999999,0.342646
2025-09-26,0.64210625,12.7734375,0.088782,0.341756
2025-09-29,0.634928125,12.7734375,0.089764,0.342082
2025-09-30,0.63288125,12.7734375,0.089348,0.34271999999999997
2025-10-01,0.636271875,12.78515625,0.089632,0.34234200000000004
2025-10-02,0.6374875,12.76953125,0.090442,0.34253999999999996
2025-10-03,0.638371875,12.75,0.09306800000000001,0.342164
2025-10-06,0.65925,12.7578125,0.091476,0.342352
2025-10-07,0.663678125,12.73828125,0.092146,0.34214799999999995
2025-10-08,0.660321875,12.73046875,0.091338,0.34120199999999995
2025-10-09,0.662303125,12.73046875,0.091548,0.32894399999999996
2025-10-10,0.659578125,12.76953125,0.092668,0.327468
2025-10-13,0.637903125,12.75390625,0.093058,0.328258
2025-10-14,0.6369875,12.765625,0.092204,0.32795799999999997
2025-10-15,0.639346875,12.7734375,0.09244400000000001,0.328436
2025-10-16,0.649125,12.76953125,0.09355599999999999,0.32775
2025-10-17,0.63374375,12.7265625,0.09193,0.328602
2025-10-20,0.634309375,12.7890625,0.09248200000000001,0.32681800000000005
2025-10-21,0.62435625,12.7578125,0.09439399999999999,0.32614400000000004
2025-10-22,0.616753125,12.78125,0.09460800000000001,0.325922
2025-10-23,0.615565625,12.79296875,0.09562799999999999,0.326338
2025-10-24,0.603696875,12.794921875,0.08985,0.32152000000000003
2025-10-27,0.6032375,12.79296875,0.09011,0.32002
2025-10-28,0.5982531249999999,12.80859375,0.08923199999999999,0.319384
2025-10-29,0.603859375,12.77734375,0.089138,0.31951
2025-10-30,0.606828125,12.779296875,0.08859,0.319286
2025-10-31,0.616165625,12.75390625,0.09094,0.319336
2025-11-03,0.617359375,12.765625,0.09072799999999999,0.319212
2025-11-04,0.624946875,12.7578125,0.09143000000000001,0.319598
2025-11-05,0.62086875,12.765625,0.09138,0.319512
2025-11-06,0.61866875,12.4609375,0.09016600000000001,0.319394
2025-11-07,0.663334375,12.50390625,0.09014,0.317766
2025-11-10,0.667790625,12.4609375,0.09127800000000001,0.317164
2025-11-11,0.6633625,12.494140625,0.093338,0.317276
2025-11-12,0.6535375,12.48828125,0.092378,0.31932
2025-11-13,0.65663125,12.4375,0.092544,0.320528
2025-11-14,0.621084375,12.45703125,0.089946,0.319486
2025-11-17,0.614065625,12.453125,0.088696,0.319902
2025-11-18,0.614965625,12.4140625,0.08759600000000001,0.320102
2025-11-19,0.603828125,12.421875,0.08846399999999999,0.32083599999999995
2025-11-21,0.59218125,12.42578125,0.088896,0.318808
2025-11-24,0.58503125,12.4375,0.08847,0.318998
2025-11-25,0.58356875,12.43359375,0.08804600000000001,0.318458
2025-11-26,0.579175,12.4453125,0.089528,0.318436
2025-11-27,0.580759375,12.41796875,0.089872,0.317422
2025-11-28,0.568775,12.3828125,0.091554,0.31598
2025-12-01,0.577846875,12.43359375,0.090938,0.315234
2025-12-02,0.586375,12.41796875,0.091016,0.314776
2025-12-03,0.582325,12.40234375,0.09033,0.314648
2025-12-04,0.58395625,12.41015625,0.08961000000000001,0.315834
2025-12-05,0.596371875,12.4765625,0.09005,0.314994
2025-12-08,0.593871875,12.4765625,0.09029,0.31475200000000003
2025-12-09,0.5809375,12.4921875,0.09045,0.314724
2025-12-10,0.584384375,12.4921875,0.096378,0.324358
2025-12-11,0.63015,12.2109375,0.095946,0.32480800000000004
2025-12-12,0.631365625,12.23046875,0.094792,0.323402
2025-12-15,0.67546875,12.2109375,0.09330999999999999,0.322534
2025-12-16,0.630803125,12.140625,0.09295999999999999,0.321704
2025-12-17,0.6397468749999999,12.19140625,0.092492,0.320882
2025-12-18,0.628878125,12.16796875,0.092998,0.320206
2025-12-19,0.64058125,12.203125,0.09423,0.31918
2025-12-22,0.633246875,12.234375,0.094802,0.319282
2025-12-23,0.638375,12.23828125,0.094756,0.31896599999999997
2025-12-24,0.636984375,12.23046875,0.09512000000000001,0.319558
2025-12-26,0.63623125,12.2265625,0.09530200000000001,0.318558
2025-12-29,0.657109375,12.14453125,0.096686,0.31591
2025-12-30,0.65408125,12.140625,0.096834,0.313214
